ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
RANC,500.0,502.50604,0.00501209716796871,0.014979248046874893,0.8,-0.019572900390625002,0.03390970458984377,0.02326027750757626,True,101
MDIA,175.0,175.85599,0.004891287667410693,-0.01313921247209826,0.4,-0.064101806640625,0.043318812779017835,0.07201158339934599,False,102
JTPE,615.0,617.9652,0.004821439913617875,0.01184667571773379,0.8,-0.010283699345782504,0.021930814913617834,0.01562327881721814,True,103
SPMA,162.0,162.74295,0.004586094985773559,0.01858831334997113,0.6,-0.03368620695891204,0.022308782883632295,0.034898931524519346,True,104
HDIT,50.0,50.22692,0.004538436889648478,0.01727424621582041,0.6,-0.018590576171874984,0.01409727478027345,0.02058296737929589,True,105
MERK,3940.0,3957.4155,0.004420221783788092,0.0032256925166560535,0.8,-0.018344206059644638,0.015304060417988596,0.022921544598557365,True,106
FAPA,7350.0,7380.682,0.004174412733843535,-5.4541347789149874e-05,0.4,-0.009822504783163266,0.010738839285714263,0.014684254881404252,False,107
POWR,720.0,722.7619,0.0038360087076822814,0.004700893825954955,0.6,-0.004627990722656272,0.00858723958333334,0.00831999217334077,True,108
UFOE,135.0,135.51596,0.0038219988787615566,0.0026667842158565325,1.0,0.0013345902054398007,0.014074729636863426,0.0029981984178309076,True,109
IRRA,374.0,375.29053,0.003450624190549845,0.005212549219794527,0.8,-0.0035938120143298447,0.012628696054060829,0.007090972907430857,True,110
